source,target,uid
"8,7,462,4,2","8,15,2176,4,2",2727
"5,6,21,12,15,768,4,2","5,35,103,22,948,4,2",6534
"5,6,95,1411,15,779,4,2","88,69,204,53,4420,36,822,4,2",9183
"11,9,724,116,13,741,4,2","10,1654,109,19,700,4,2",7385
"5,6,10,647,13,141,120,4,2","5,123,7,146,46,58,4,2",8856
"8,7,827,4,2","8,15,3359,4,2",2776
"5,6,18,209,45,4,2","37,26,355,25,100,4,2",4416
"5,6,318,55,16,1671,4,2","5,6,186,4416,4,2",9144
"19,7,152,4,2","40,1602,4,2",1510
"5,6,64,15,382,245,31,4,2","27,66,39,24,473,25,54,4,2",9683
"8,7,15,1216,89,5,216,4,2","8,15,22,122,22,30,592,18,5,838,4,2",10434
"8,7,40,103,12,594,90,4,2","12,20,44,126,28,459,118,4,2",10663
"5,6,10,120,29,27,4,2","5,123,7,146,46,58,4,2",5598
"5,6,15,998,20,15,342,4,2","5,6,24,4513,9,22,333,4,2",9700
"8,7,85,41,53,4,2","8,24,254,1093,4,2",5784
"14,7,21,1621,4,2","13,13,549,895,24,2203,4,2",3216
"5,6,37,12,83,8,7,357,4,2","5,32,104,9,103,18,8,298,68,4,2",7509
"19,7,117,1031,19,226,12,54,4,2","40,29,9,434,99,529,40,653,108,4,2",10882
"5,6,26,5,1460,8,4,2","5,6,72,9,8,82,167,2677,4,2",9258
"5,6,307,12,127,157,4,2","5,6,216,16,251,292,4,2",9892
"5,6,34,4,2","5,6,150,4,2",73
"8,7,10,178,31,4,2","8,184,15,7,17,181,4,2",5283
"8,7,556,4,2","8,15,1565,4,2",2694
"8,7,66,266,4,2","8,43,7,769,4,2",4586
"5,6,804,4,2","5,6,1009,4,2",536
"11,9,15,2630,84,38,1126,4,2","27,588,24,30,209,9,22,1415,4,2",9504
"5,6,18,203,4,2","5,6,56,485,4,2",3749
"5,6,56,115,42,24,568,4,2","5,6,101,1032,89,41,557,4,2",10270
"17,9,18,327,4,2","23,14,60,364,4,2",6675
"11,9,18,1967,42,51,489,4,2","10,14,26,372,17,33,67,2560,112,1180,4,2",11101
"5,6,100,12,292,90,4,2","5,6,216,16,411,118,4,2",7422
"11,9,243,175,866,140,4,2","65,85,958,137,84,14,265,4,2",6903
"5,6,221,267,12,284,30,8,4,2","5,6,161,835,9,8,187,4,2",10963
"5,6,10,249,45,4,2","17,33,231,5,3777,7,4,2",5478
"8,7,518,4,2","8,15,1046,4,2",1619
"8,7,10,178,31,4,2","12,63,7,17,181,25,54,4,2",5285
"8,7,18,747,22,7,10,8,43,2","8,15,26,2798,25,77,7,50,2",10695
"11,9,24,1627,4,2","10,14,41,2224,4,2",3540
"8,7,13,1310,4,2","12,20,19,1670,4,2",3325
"5,6,13,111,35,132,4,2","5,6,86,83,210,4,2",7436
"5,6,26,12,711,8,48,390,4,2","5,6,72,9,8,723,49,386,4,2",10300
"5,6,1765,24,1828,45,4,2","4257,100,91,2608,4,2",8410
"8,7,10,15,71,39,25,244,217,4,2","12,63,7,24,118,16,82,190,438,4,2",11366
"5,6,21,12,1452,32,55,4,2","5,35,831,65,4,2",8835
"5,6,21,12,44,12,3012,24,1229,4,2","5,35,308,5096,41,718,4,2",11820
"5,6,95,30,8,4,2","88,69,138,53,8,4,2",3010
"14,7,10,930,4,2","13,11,21,7,1043,4,2",3869
"14,7,870,27,1342,385,29,32,616,4,2","13,2247,80,48,5152,1605,16,33,5153,4,2",11964
"5,6,37,12,797,36,1956,4,2","5,6,73,1908,76,2823,4,2",10964
"5,6,20,15,2311,4,2","5,6,17,713,9,306,4,2",5475
"11,9,93,16,51,118,80,201,4,2","10,14,163,18,81,144,160,209,4,2",11096
"14,7,1512,4,2","116,14,2940,4,2",237
"8,7,10,50,22,7,8,43,2","12,63,7,222,25,49,50,2",7801
"14,7,1075,4,2","13,21,673,4,2",2019
"5,6,15,39,70,500,15,642,88,4,2","5,6,199,67,51,2860,24,248,4,2",11445
"5,6,13,312,84,4,2","5,6,19,125,662,4,2",2972
"8,7,761,76,139,4,2","8,15,2482,89,633,4,2",6761
"14,7,27,482,4,2","13,21,59,16,22,1269,4,2",3202
"14,7,134,82,250,4,2","13,21,933,9,255,4,2",6735
"5,6,10,27,25,167,4,2","5,11,6,7,49,716,4,2",6097
"5,6,280,4,2","5,6,1567,4,2",1322
"5,6,20,15,107,685,4,2","5,6,61,22,135,3687,4,2",4909
"5,6,37,12,83,8,31,4,2","5,6,105,9,52,103,54,4,2",6988
"8,7,15,678,39,4,2","8,15,891,4,2",6308
"5,6,55,16,665,4,2","5,11,6,7,17,461,4,2",2468
"5,6,10,28,49,45,4,2","5,6,400,73,100,4,2",4928
"5,6,109,31,4,2","5,6,171,25,54,4,2",595
"5,6,26,5,6,105,4,2","3510,41,142,4,2",3731
"14,7,10,288,4,2","13,11,21,7,48,1668,4,2",3254
"8,7,10,90,125,4,2","12,63,30,145,4,2",7301
"14,7,64,13,313,4,2","13,21,66,31,378,4,2",3889
"11,9,13,1316,84,4,2","27,19,125,1983,4,2",4137
"11,9,328,1039,38,51,441,4,2","10,1184,186,9,154,403,4,2",11380
"8,7,151,4,2","8,15,17,533,4,2",777
"19,7,21,12,15,811,4,2","40,237,16,22,863,4,2",7186
"5,6,675,550,20,1870,4,2","5,35,82,659,137,17,2683,4,2",9306
"11,9,2186,2187,4,2","10,3480,48,3481,137,4,2",3593
"14,7,147,4,2","13,21,329,4,2",2079
"8,7,751,4,2","8,15,1231,4,2",5259
"11,9,10,603,4,2","10,14,2195,4,2",3586
"5,6,10,21,12,75,8,4,2","5,11,35,7,350,4,2",7578
"8,7,821,4,2","8,15,3266,4,2",2154
"11,9,21,12,2607,15,1209,4,2","10,110,4412,22,1456,4,2",9129
"5,6,26,12,172,8,4,2","5,6,47,9,52,1409,36,343,4,2",7102
"5,6,10,21,12,1154,4,2","5,11,35,7,288,4,2",5589
"14,7,13,313,4,2","13,21,31,378,4,2",722
"5,6,421,622,8,4,2","229,55,25,5,6,405,4,2",4377
"5,6,143,16,1105,29,618,4,2","5,807,16,1416,1371,4,2",10766
"8,7,18,274,4,2","8,15,56,1359,4,2",7827
"8,7,80,18,1544,12,33,4,2","12,680,26,2059,629,39,4,2",9803
"8,7,837,4,2","12,20,2213,4,2",3338
"11,9,1725,13,996,4,2","10,14,16,940,4,2",5931
"11,9,510,69,598,4,2","10,14,597,87,1949,4,2",6890
"5,6,95,30,8,4,2","88,69,138,9,55,4,2",3012
"14,7,117,151,4,2","13,21,9,434,273,4,2",2586
"14,7,64,104,4,2","13,21,66,544,4,2",4543
"8,7,189,4,2","8,15,1288,4,2",2238
"5,6,10,263,12,8,4,2","5,11,224,7,53,8,4,2",6124
"8,7,66,266,4,2","12,63,7,1297,4,2",4588
"11,9,1558,20,51,2673,4,2","10,14,1597,61,154,4548,4,2",9864
"19,7,683,20,27,4,2","34,29,709,17,58,4,2",5112
"17,9,20,139,30,81,4,2","23,14,1730,9,93,4,2",6668
"5,6,248,29,1687,4,2","5,6,252,17,3670,4,2",4827
"5,6,134,371,449,91,1865,4,2","5,6,225,59,48,369,472,24,813,4,2",9190
"5,6,21,12,54,36,87,4,2","5,35,108,76,885,4,2",8825
"14,7,21,12,15,1403,4,2","13,13,890,16,22,4041,4,2",7210
"5,6,10,769,203,4,2","5,11,6,7,545,485,4,2",7053
"5,6,1253,4,2","5,283,1018,4,2",594
"5,6,13,141,204,32,294,4,2","5,6,19,98,641,89,24,117,25,130,268,4,2",8714
"8,7,10,133,12,547,29,213,4,2","8,15,460,11,7,457,16,269,4,2",11588
"8,7,13,391,89,4,2","12,20,19,1133,1816,4,2",7261
"5,6,143,42,8,4,2","5,352,16,8,4,2",6160
"14,7,79,744,4,2","13,13,1354,4,2",5172
"5,6,10,21,12,158,323,4,2","5,11,35,7,32,832,4428,4,2",9234
"14,7,10,346,4,2","13,11,21,7,2206,4,2",3231
"5,6,66,266,4,2","5,11,6,7,1297,4,2",2434
"8,7,55,16,98,4,2","76,117,14,1696,4,2",4004
"5,6,10,146,4,2","5,11,283,35,7,4,2",1843
"5,6,321,4,2","5,6,844,4,2",14
"11,9,97,23,8,29,77,4,2","10,648,120,39,4,2",8676
"5,6,37,8,7,27,53,4,2","5,32,104,18,12,52,1418,68,4,2",7520
"8,7,663,4,2","8,15,880,611,4,2",4084
"11,9,2517,46,19,7,4,2","10,14,30,202,4237,4,2",8283
"14,7,68,12,1036,15,685,20,15,409,4,2","13,21,415,16,962,24,519,16,625,4,2",11707
"5,6,270,12,499,197,4,2","5,174,16,32,649,1135,4,2",8749
"8,7,13,366,199,4,2","8,15,31,159,2518,45,2",7265
"8,7,15,1567,4,2","27,8,24,1273,4,2",1688
"8,7,293,23,32,1224,4,2","12,20,307,9,259,2800,4,2",11352
"8,7,20,851,250,4,2","12,20,17,107,255,4,2",6330
"5,6,58,230,30,24,109,188,4,2","5,6,26,105,9,79,299,193,4,2",10977
"5,6,10,104,125,4,2","5,11,6,30,294,4,2",6578
"17,9,255,4,2","23,14,534,4,2",3122
"5,6,50,4,2","5,6,97,45,2",122
"11,9,1528,4,2","10,85,46,3048,4,2",846
"11,9,324,42,51,2984,74,571,4,2","10,14,399,28,22,437,9,154,403,4,2",11724
"17,9,243,182,13,141,38,3042,3043,4,2","23,573,19,98,16,5145,194,882,117,4,2",11954
"11,9,164,29,576,4,2","10,14,17,147,168,58,24,180,4,2",4786
"19,7,38,35,774,30,477,310,4,2","34,29,17,282,1166,362,53,728,4,2",11464
"8,7,20,250,4,2","8,15,17,255,4,2",2731
"5,6,1077,4,2","5,6,2023,4,2",968
"8,7,921,4,2","8,15,475,4,2",2112
"8,7,18,176,4,2","12,20,26,1342,4,2",4097
"19,7,1235,12,258,527,4,2","34,29,4523,629,277,780,4,2",9756
"5,6,10,28,201,28,8,7,4,2","5,11,6,7,74,209,18,55,4,2",7997
"5,6,21,4,2","5,354,4,2",100
"5,6,338,4,790,74,59,233,4,2","5,622,4,242,170,175,45,2",9177
"5,6,1260,4,2","5,6,1570,4,2",975
"19,7,1088,4,2","34,29,3526,4,2",3801
"14,7,1482,22,10,930,4,2","13,21,4614,25,7,1043,4,2",10096
"5,6,2136,8,4,2","5,8,3312,4,2",2426
"8,7,200,46,33,4,2","8,15,30,202,18,39,4,2",6357
"5,6,26,12,44,502,8,4,2","5,6,72,9,157,381,45,2",9655
"5,6,570,681,4,2","5,6,17,38,9,451,46,708,4,2",4816
"8,7,64,163,46,33,4,2","66,4295,30,107,18,39,4,2",8589
"11,9,57,1545,4,2","27,19,2060,4,2",1276
"8,7,759,22,7,10,8,43,2","8,15,2551,77,7,50,2",7758
"5,6,322,4,2","5,6,848,4,2",205
"5,6,26,4,2","5,6,72,4,2",119
"8,7,53,42,25,4,2","12,136,143,16,33,248,4,2",6828
"11,9,18,304,12,54,105,4,2","10,14,26,452,84,160,17,142,4,2",8296
"8,7,15,39,70,903,25,795,4,2","27,55,67,136,670,259,841,4,2",11247
"5,6,10,13,179,4,2","5,11,6,7,19,2116,4,2",1827
"11,9,10,279,4,2","10,42,7,410,4,2",3543
"14,7,10,58,34,4,2","13,11,21,7,60,683,4,2",5751
"11,9,10,29,77,22,9,11,43,2","10,42,7,16,22,140,25,77,7,50,2",6439
"5,6,822,234,25,74,92,74,21,12,893,4,2","5,6,86,150,18,27,67,110,92,5188,4,2",12070
"14,7,38,15,107,313,22,53,43,2","13,21,61,22,135,378,25,77,7,50,2",9382
"8,7,15,39,70,275,33,4,2","27,55,67,1466,650,4,2",9444
"5,6,21,12,1085,4,2","5,35,17,1260,4,2",4292
"8,7,18,573,4,2","12,20,26,675,4,2",4090
"5,6,1387,314,16,25,1853,4,2","5,6,425,516,9,33,85,4,2",8767
"11,9,642,12,2627,16,2628,4,2","10,14,248,16,36,4471,9,147,4,2",9500
"11,9,56,137,12,54,509,4,2","10,967,101,4478,9,22,2698,4,2",9523
"5,6,21,12,1349,41,135,4,2","5,35,17,64,2239,166,4,2",8845
"5,6,18,120,4,2","37,26,146,4,2",1903
"8,7,40,555,4,2","12,20,44,1636,4,2",2257
"5,6,10,116,8,4,2","5,11,6,7,109,8,4,2",2958
"5,6,10,20,172,4,2","5,123,7,9,244,4,2",3708
"8,7,18,470,4,2","12,20,26,1118,4,2",5337
"19,7,20,172,4,2","34,240,36,550,4,2",3802
"5,6,37,8,1787,25,4,2","5,32,104,18,8,17,4098,1832,4,2",7515
"8,7,10,225,12,476,31,4,2","8,43,7,645,16,8,1477,54,4,2",10149
"8,7,66,272,288,31,4,2","12,63,30,24,1149,54,4,2",9796
"5,6,2903,57,2904,2905,4,2","5,6,17,38,9,2847,31,2712,4916,4,2",11290
"14,7,3047,12,3048,371,39,76,1183,4,2","13,115,1092,16,5150,58,24,180,89,5151,4,2",11962
"5,6,1050,4,2","5,6,1510,4,2",199
"11,9,13,2118,4,2","10,14,3288,4,2",2294
"17,9,24,241,4,2","27,79,256,4,2",1938
"11,9,34,12,185,4,2","10,14,150,9,257,4,2",3551
"5,6,100,12,41,4,2","505,6,216,4,2",1462
"5,6,10,34,5,116,32,4,2","5,11,6,7,75,2504,65,4,2",7076
"5,6,412,82,49,42,32,791,4,2","5,6,331,119,73,9,130,553,4,2",11525
"14,7,385,135,4,2","13,21,1604,166,4,2",4536
"8,7,162,4,2","8,15,436,4,2",245
"5,6,10,343,4,2","5,11,6,7,914,4,2",4331
"5,6,18,237,20,8,4,2","12,32,1791,60,4,2",8931
"14,7,146,15,449,286,135,4,2","13,2445,4894,4,2",11217
"5,6,10,47,16,755,4,2","5,11,127,122,4,2",7031
"5,6,26,12,44,334,8,4,2","5,6,72,9,8,82,381,4,2",10020
"14,7,56,129,4,2","13,21,101,311,4,2",2612
"11,9,15,2519,240,20,384,4,2","27,24,264,24,30,407,17,305,4,2",8293
"5,6,126,20,924,643,4,2","5,6,332,89,736,9,4639,4,2",10216
"8,7,1083,4,2","12,2047,4,2",1196
"11,9,50,82,2436,4,2","10,14,97,16,821,46,4068,4,2",7359
"5,6,29,77,4,2","5,6,61,22,140,4,2",304
"5,6,10,116,15,2836,16,588,743,4,2","5,11,6,7,109,24,598,9,194,1062,4,2",11012
"5,6,61,23,13,1045,23,24,62,4,2","5,176,19,998,16,4860,16,41,106,4,2",11149
"5,6,10,21,4,2","5,184,35,7,4,2",990
"8,7,1326,4,2","12,20,2257,4,2",3956
"11,9,406,33,4,2","10,3181,4,2",1733
"5,6,186,4,2","37,192,4,2",537
"8,7,742,4,2","8,15,3555,4,2",3976
"5,6,15,228,4,2","5,6,22,30,227,4,2",1455
"11,9,804,76,1369,4,2","10,14,1009,9,2415,4,2",5901
"5,6,471,622,8,4,2","229,8,5,11,6,172,4,2",6601
"14,7,13,342,16,2395,4,2","13,21,31,333,9,2481,4,2",6734
"5,6,20,15,2135,4,2","5,6,71,3311,4,2",2424
"8,7,13,920,560,4,2","8,15,19,156,1243,4,2",3939
"5,6,507,4,2","5,6,1942,4,2",80
"5,6,64,104,4,2","5,6,66,293,4,2",3104
"5,6,247,4,2","5,6,592,4,2",68
"8,7,27,53,4,2","12,205,68,4,2",2688
"8,7,18,189,4,2","12,20,272,9,363,4,2",5356
"5,6,82,1280,4,2","5,241,46,1611,4,2",1797
"17,9,22,1327,22,13,859,130,4,2","27,60,31,128,475,4,2",9331
"5,6,34,11,1973,33,23,24,241,4,2","5,6,113,84,245,4871,53,79,256,4,2",11185
"17,9,10,13,156,4,2","33,42,7,31,156,4,2",3142
"11,9,1214,541,783,4,2","10,14,1467,16,9,1888,834,4,2",9489
"14,7,10,21,55,4,2","13,384,7,564,4,2",4526
"17,9,221,28,160,28,8,4,2","23,14,161,74,182,18,55,4,2",8944
"14,7,359,4,2","13,2000,4,2",728
"17,9,27,2421,69,2422,4,2","23,232,18,22,4028,90,48,4029,4,2",7141
"11,9,234,12,414,4,2","27,75,84,1398,4,2",6456
"5,6,26,22,5,102,10,150,8,4,2","5,6,47,25,5,11,8,69,7,1450,4,2",8895
"8,7,1325,33,4,2","12,3547,4,2",3949
"5,6,230,12,83,8,4,2","5,6,284,9,52,103,4,2",6132
"5,6,20,139,30,8,4,2","5,6,360,9,8,4,2",4907
"8,7,47,25,5,6,53,22,7,10,8,43,2","8,158,70,18,590,143,25,77,7,50,2",11713
"5,6,37,8,389,41,4,2","5,6,73,18,12,1121,576,4,2",5527
"5,6,307,12,127,157,4,2","5,6,414,16,251,292,4,2",9893
"11,9,100,12,750,4,2","10,14,1267,16,459,4,2",6438
"17,9,66,468,23,33,4,2","23,42,7,9,703,53,39,4,2",6190
"5,6,13,279,87,4,2","5,6,396,17,410,4,2",5998
"5,6,13,834,22,40,4,2","5,6,324,1348,4,2",4240
"8,7,20,153,36,474,4,2","12,20,2520,1310,1311,4,2",7283
"8,7,15,87,4,2","8,15,918,4,2",4050
"11,9,42,15,107,169,28,8,7,4,2","10,51,16,98,336,24,135,200,18,8,4,2",10725
"5,6,93,16,8,27,4,2","5,6,163,9,8,59,4,2",4988
"14,7,18,266,4,2","13,21,26,769,4,2",5221
"5,6,21,12,450,181,23,42,13,294,4,2","5,35,401,5034,840,559,31,268,4,2",11655
"5,6,10,21,12,311,8,24,633,4,2","5,11,35,7,52,196,41,642,4,2",10547
"17,9,13,814,4,2","27,19,1037,4,2",1050
"5,6,40,50,12,352,4,2","5,6,44,97,28,302,4,2",6163
"14,7,167,4,2","13,21,1219,4,2",434
"8,7,38,15,53,1796,4,2","8,15,90,22,111,2464,4,2",7811
"5,6,377,30,15,791,4,2","5,6,216,16,22,553,4,2",9934
"8,7,13,132,4,2","12,20,19,210,4,2",3286
"14,7,580,1183,4,2","13,13,2166,4,2",7224
"5,6,50,16,251,12,36,1599,4,2","88,69,86,566,334,4991,4,2",11557
"14,7,1881,25,19,973,12,273,144,4,2","13,21,608,1113,240,795,9,13,526,4,2",11857
"5,6,34,52,693,13,35,579,4,2","5,6,113,18,62,1451,31,111,143,4,2",9686
"8,7,510,4,2","12,20,597,4,2",1677
"5,6,61,29,25,4,2","5,481,65,4,2",4822
"8,7,18,160,4,2","12,20,26,107,4,2",2838
"19,7,1493,3073,23,15,1767,4,2","34,5190,36,5191,28,2493,4,2",12074
"5,6,154,380,135,4,2","5,11,6,7,9,893,25,166,4,2",5989
"14,7,10,21,4,2","13,11,13,131,890,7,4,2",2050
"17,9,1052,4,2","23,14,17,38,9,1517,4,2",1046
"8,7,18,167,4,2","8,15,26,1306,4,2",3915
"5,6,1059,4,2","5,6,1526,4,2",383
"8,7,922,4,2","12,20,218,4,2",2148
"5,6,482,4,2","5,6,2961,4,2",365
"8,7,330,12,1883,88,45,4,2","12,1868,16,4540,100,4,2",9826
"8,7,15,87,4,2","8,15,1340,4,2",4048
"8,7,10,13,1019,94,4,2","12,63,7,66,1840,4,2",7774
"19,7,201,4,2","40,29,535,4,2",717
"8,7,599,4,2","12,20,1514,4,2",1265
"5,6,10,34,5,688,4,2","5,11,6,7,113,119,385,4,2",4965
"5,6,126,20,15,3005,69,15,873,4,2","5,976,71,5087,87,71,968,4,2",11807
"5,6,26,22,91,73,10,709,53,348,4,2","5,6,47,25,129,5,11,173,943,4953,4,2",11436
"11,9,878,1842,12,67,4,2","10,93,14,26,2624,4,2",8614
"5,6,10,34,11,798,12,284,12,33,4,2","5,11,6,7,75,84,1491,32,187,4,2",11014
"14,7,10,171,4,2","13,11,21,7,685,4,2",3235
"8,7,10,225,12,223,378,4,2","12,63,7,645,16,169,994,4,2",10137
"5,6,37,5,615,516,4,2","5,6,105,119,555,9,501,4,2",6048
"14,7,21,4,2","13,131,132,4,2",429
"8,7,48,197,4,2","8,15,95,406,45,2",3314
"5,6,10,860,25,88,4,2","5,11,35,7,1808,65,4,2",7041
"5,6,142,4,2","5,6,183,4,2",158
"11,9,47,16,148,544,4,2","10,804,9,977,36,647,4,2",9850
"14,7,56,270,4,2","13,11,242,18,783,4,2",5187
"11,9,13,18,189,84,4,2","27,19,125,26,445,4,2",6898
"14,7,10,293,4,2","13,11,21,7,619,4,2",5752
"11,9,15,139,16,24,373,4,2","27,633,9,79,274,4,2",6926
"5,6,37,12,150,25,4,2","27,68,4,2",5525
"19,7,10,175,4,2","40,11,29,7,692,4,2",2555
"14,7,27,31,4,2","13,21,59,99,4,2",1526
"11,9,565,45,4,2","10,14,17,38,9,297,4,2",2935
"8,7,20,24,138,4,2","12,20,90,41,476,4,2",3307
"8,7,18,60,4,2","8,15,56,595,4,2",2797
"14,7,48,93,16,8,86,2","13,21,95,1099,9,55,45,2",5757
"5,6,214,67,32,590,4,2","5,22,878,33,198,4,2",8417
"5,6,1051,4,2","5,6,2937,4,2",201
"8,7,13,35,398,22,7,10,8,43,2","8,15,83,743,25,77,7,50,2",10106
"8,7,10,225,12,223,378,4,2","12,63,7,432,16,169,993,4,2",10134
"8,7,10,28,110,28,8,206,8,7,4,2","12,63,7,74,153,18,12,1792,4,2",11972
"14,7,10,722,4,2","13,11,13,3534,7,4,2",3864
"14,7,21,12,351,85,32,4,2","13,4531,9,64,388,4,2",9779
"5,6,879,887,465,74,770,4,2","1922,57,48,949,36,563,4,2",11731
"17,9,457,38,13,531,4,2","23,14,185,17,424,4,2",5101
"5,6,2132,55,4,2","5,3305,4,2",2409
"14,7,21,12,467,536,286,32,39,4,2","13,132,16,31,454,510,168,2888,4,2",11909
"11,9,426,4,2","10,51,31,1535,4,2",856
"11,9,42,15,107,169,28,8,7,4,2","10,51,16,98,336,24,135,200,18,55,4,2",10724
"8,7,18,869,4,2","12,20,26,2516,4,2",7254
"19,7,208,369,45,20,15,1232,309,4,2","40,2895,100,61,22,1498,4,2",11957
"11,9,20,250,16,80,2677,4,2","10,1431,119,4555,4,2",9878
"17,9,727,16,263,12,1339,4,2","23,14,2027,9,4999,16,36,1355,4,2",11570
"8,7,424,4,2","8,15,17,38,9,339,4,2",1245
"5,6,97,23,24,62,4,2","197,41,151,4,2",7674
"17,9,2083,4,2","23,14,3141,4,2",1480
"14,7,64,10,34,4,2","13,11,21,57,7,608,4,2",5216
"5,6,10,21,12,1718,4,2","5,11,35,7,714,4,2",5593
"5,6,312,4,2","5,6,662,4,2",308
"5,6,64,120,4,2","37,66,146,4,2",2490
"11,9,387,28,2721,28,51,375,4,2","10,14,102,208,30,2419,18,112,159,4,2",10192
"5,6,10,115,42,81,4,2","5,11,32,78,7,9,375,16,81,248,4,2",7613
"5,6,21,12,72,273,15,768,4,2","5,35,526,22,948,4,2",9945
"8,7,237,22,7,10,8,43,2","12,20,951,25,77,7,50,2",10128
"5,6,40,50,12,206,4,2","5,6,44,97,28,907,4,2",6166
"8,7,692,910,4,2","8,158,635,143,4,2",7241
"5,6,1322,47,16,625,4,2","37,31,70,2432,36,634,4,2",9548
"5,6,438,88,30,81,4,2","88,69,207,9,93,4,2",4279
"14,7,27,1352,4,2","13,21,59,1738,4,2",5163
"11,9,39,16,15,403,2027,2028,4,2","10,14,19,36,2909,155,2910,5194,4,2",12079
"14,7,79,289,4,2","13,17,1354,4,2",4514
"5,6,867,203,4,2","5,6,56,412,4,2",6972
"8,7,35,4,2","8,15,83,4,2",753
"5,6,50,16,229,301,4,2","5,6,97,9,288,22,416,4,2",7122
"8,7,826,4,2","12,20,2171,4,2",2703
"5,6,466,82,52,74,2829,777,4,2","710,991,24,524,1860,9,62,4,2",10989
"14,7,13,141,60,31,4,2","13,21,19,98,435,54,4,2",7217
"17,9,13,1274,4,2","23,14,1600,4,2",1479
"14,7,68,23,32,4,2","13,131,21,415,4,2",5206
"5,6,10,234,52,1885,25,4,2","5,11,6,7,150,18,62,578,65,4,2",9609
"8,7,64,103,4,2","8,15,66,126,4,2",4036
"14,7,337,4,2","13,21,1579,4,2",1117
"11,9,56,116,51,1034,4,2","10,14,983,109,81,1181,4,2",9522
"14,7,10,104,4,2","13,11,21,7,544,4,2",3241
"5,6,1059,4,2","5,6,2966,4,2",384
"5,6,589,96,16,1103,4,2","5,6,17,85,189,2701,4,2",9556
"17,9,205,193,4,2","23,14,86,1298,4,2",3760
"8,7,18,445,4,2","8,15,26,1141,4,2",7845
"5,6,1018,24,333,4,2","5,2137,91,351,4,2",7493
"5,6,880,32,9,36,118,4,2","5,978,84,974,9,94,144,4,2",10240
"5,6,79,63,4,2","5,32,78,114,4,2",1804
"5,6,2683,194,2684,4,2","5,1893,36,4568,4569,4,2",9933
"8,7,328,865,4,2","8,15,186,3981,4,2",6844
"5,6,13,111,35,846,4,2","5,6,86,111,1759,4,2",7439
"5,6,1242,4,2","5,6,2952,4,2",307
"8,7,18,35,4,2","12,20,26,83,4,2",2806
"5,6,341,12,83,8,4,2","5,6,286,9,52,103,4,2",6013
"5,6,26,5,298,24,2497,4,2","47,25,37,499,41,4198,4,2",8039
"5,6,196,13,316,4,2","5,6,17,38,9,327,19,348,4,2",4231
"5,6,21,12,497,194,1199,4,2","5,35,270,353,1164,4,2",9948
"5,6,10,381,53,45,4,2","5,123,7,356,25,28,24,231,4,2",7606
"5,6,142,4,2","5,6,183,4,2",283
"5,6,10,34,4,2","5,96,6,7,150,4,2",617
"5,6,21,12,704,977,135,4,2","166,5,4761,71,1146,4,2",10753
"5,6,21,12,1452,32,55,4,2","5,35,809,16,65,4,2",8836
"19,7,1079,4,2","34,29,2033,4,2",1083
"8,7,247,4,2","8,15,463,4,2",474
"14,7,1078,4,2","13,11,21,7,3251,4,2",2086
"5,6,341,42,36,571,4,2","5,6,399,28,211,437,4,2",9535
"8,7,10,24,62,4,2","8,43,7,41,106,4,2",5275
"5,6,26,22,24,118,9,55,4,2","5,6,47,25,41,144,14,2609,4,2",8428
"17,9,20,13,192,305,4,2","23,14,9,446,697,4,2",5083
"8,7,178,4,2","12,20,472,4,2",502
"14,7,146,23,1941,317,4,2","13,684,28,4734,33,198,4,2",10651
"8,7,612,99,8,206,11,9,131,4,2","12,52,1059,49,12,583,84,51,233,4,2",11775
"14,7,1239,4,2","13,21,2003,4,2",743
"5,6,10,508,159,82,8,4,2","5,11,52,1005,172,4,2",10276
"19,7,236,4,2","33,29,36,380,4,2",2564
"8,7,728,4,2","12,20,1256,4,2",1197
"5,6,10,267,16,297,4,2","5,11,127,7,9,220,4,2",6590
"8,7,422,22,7,10,8,43,2","8,15,338,25,77,7,50,2",6354
"11,9,1507,4,2","10,14,2923,4,2",143
"19,7,10,24,734,4,2","33,11,29,7,91,1284,4,2",7190
"14,7,21,12,1444,941,4,2","13,132,1866,16,2208,4,2",8515
"8,7,18,747,22,7,10,8,43,2","8,15,26,2797,25,77,7,50,2",10694
"5,6,10,1054,4,2","5,123,7,48,1519,4,2",1839
"8,7,48,886,793,4,2","8,15,986,49,2691,4,2",9390
"14,7,298,4,2","13,21,1955,4,2",233
"5,6,37,8,355,10,31,4,2","5,32,104,18,8,4100,7,54,4,2",7517
"5,6,50,45,4,2","5,6,97,100,4,2",1031
"5,6,21,12,392,8,13,691,4,2","5,35,4345,31,699,4,2",8829
"8,7,13,679,62,4,2","12,20,19,707,106,4,2",5255
"8,7,299,4,2","8,15,1532,4,2",496
"14,7,10,36,407,4,2","13,11,21,7,344,1741,4,2",5201
"8,7,388,40,119,16,67,4,2","12,4738,44,790,4,2",10662
"8,7,10,175,94,4,2","8,43,7,66,692,4,2",4601
"5,6,37,12,83,8,7,49,4,2","5,32,104,9,8,103,148,4,2",8784
"5,6,208,4,2","5,658,4,2",168
"11,9,45,204,16,173,4,2","10,14,100,16,215,347,4,2",6471
"8,7,15,87,4,2","27,8,22,188,4,2",4063
"5,6,1304,4,2","5,6,17,1659,9,3392,4,2",3005
"8,7,21,12,44,12,273,52,4,2","8,298,308,526,62,4,2",10410
"8,7,1203,76,371,39,16,144,4,2","12,136,22,228,9,59,4,2",10925
"19,7,28,202,28,144,4,2","34,29,9,164,2389,4,2",7179
