source,target,uid
"29,19,5,16,19,17,24,13,16,11,6,7,27,11,22,21,6,28,25,10,12,23,8,20,25,7,23,18,25,13,7,23,24,14,5,27,2","27,5,14,24,23,7,13,25,18,23,7,25,20,8,23,12,10,25,28,6,21,22,11,27,7,6,11,16,13,24,17,19,16,5,19,29,2",150
"15,4,27,2","27,4,15,2",151
"27,27,9,20,18,26,24,13,10,22,15,23,16,18,14,9,11,26,12,10,2","10,12,26,11,9,14,18,16,23,15,22,10,13,24,26,18,20,9,27,27,2",152
"11,26,29,6,25,17,28,13,26,23,8,13,28,17,25,11,11,10,19,29,17,8,19,26,29,2","29,26,19,8,17,29,19,10,11,11,25,17,28,13,8,23,26,13,28,17,25,6,29,26,11,2",153
"20,25,20,10,25,8,12,9,4,9,23,4,19,7,2","7,19,4,23,9,4,9,12,8,25,10,20,25,20,2",154
"16,12,7,11,25,5,4,14,10,4,6,2","6,4,10,14,4,5,25,11,7,12,16,2",155
"16,17,21,24,27,6,27,6,29,20,7,12,13,29,26,18,20,24,29,23,9,7,4,10,13,28,5,12,6,25,2","25,6,12,5,28,13,10,4,7,9,23,29,24,20,18,26,29,13,12,7,20,29,6,27,6,27,24,21,17,16,2",156
"6,4,7,16,17,7,14,17,12,22,28,28,23,10,2","10,23,28,28,22,12,17,14,7,17,16,7,4,6,2",157
"24,18,27,18,24,5,17,17,20,29,8,9,8,25,27,13,21,10,17,5,13,12,29,7,9,11,11,29,28,15,6,21,5,18,18,21,11,11,2","11,11,21,18,18,5,21,6,15,28,29,11,11,9,7,29,12,13,5,17,10,21,13,27,25,8,9,8,29,20,17,17,5,24,18,27,18,24,2",159
"28,18,19,15,20,5,21,12,20,2","20,12,21,5,20,15,19,18,28,2",160
"7,24,7,27,9,9,21,29,13,20,10,9,29,29,7,21,12,6,17,11,27,14,4,5,2","5,4,14,27,11,17,6,12,21,7,29,29,9,10,20,13,29,21,9,9,27,7,24,7,2",161
"16,23,27,26,21,10,27,21,8,22,12,11,12,16,6,7,29,17,26,20,20,17,20,21,28,21,14,13,25,25,2","25,25,13,14,21,28,21,20,17,20,20,26,17,29,7,6,16,12,11,12,22,8,21,27,10,21,26,27,23,16,2",162
"12,8,29,26,18,9,24,8,24,14,6,24,24,14,22,17,27,11,6,10,12,16,29,25,19,29,16,20,18,17,18,27,9,21,18,18,10,21,14,5,14,27,24,26,2","26,24,27,14,5,14,21,10,18,18,21,9,27,18,17,18,20,16,29,19,25,29,16,12,10,6,11,27,17,22,14,24,24,6,14,24,8,24,9,18,26,29,8,12,2",163
"14,23,13,28,7,25,5,22,22,29,17,26,13,5,17,13,24,5,25,9,11,4,14,2","14,4,11,9,25,5,24,13,17,5,13,26,17,29,22,22,5,25,7,28,13,23,14,2",164
"17,24,28,20,15,21,19,11,5,9,25,8,21,13,16,16,29,8,24,25,20,13,19,4,23,7,21,5,5,19,19,2","19,19,5,5,21,7,23,4,19,13,20,25,24,8,29,16,16,13,21,8,25,9,5,11,19,21,15,20,28,24,17,2",165
"13,12,11,21,10,18,21,27,26,6,10,10,9,17,13,27,7,21,21,7,9,28,2","28,9,7,21,21,7,27,13,17,9,10,10,6,26,27,21,18,10,21,11,12,13,2",166
"20,19,16,26,4,15,10,18,17,4,5,17,14,26,19,14,11,22,25,5,16,11,6,21,5,16,7,16,2","16,7,16,5,21,6,11,16,5,25,22,11,14,19,26,14,17,5,4,17,18,10,15,4,26,16,19,20,2",167
"29,8,17,18,10,19,24,25,28,11,11,13,27,25,10,12,28,14,27,14,26,26,10,6,18,19,5,22,25,23,13,28,11,20,17,24,9,8,24,6,15,19,13,14,13,22,2","22,13,14,13,19,15,6,24,8,9,24,17,20,11,28,13,23,25,22,5,19,18,6,10,26,26,14,27,14,28,12,10,25,27,13,11,11,28,25,24,19,10,18,17,8,29,2",169
"7,12,10,20,12,28,9,22,27,7,29,8,11,9,15,28,25,10,15,27,19,23,20,10,23,2","23,10,20,23,19,27,15,10,25,28,15,9,11,8,29,7,27,22,9,28,12,20,10,12,7,2",170
"20,9,8,15,26,8,16,21,8,12,14,28,23,5,28,25,23,16,28,10,24,27,19,17,18,17,23,12,17,29,13,22,26,12,11,29,12,10,19,11,24,8,8,27,11,4,22,24,22,2","22,24,22,4,11,27,8,8,24,11,19,10,12,29,11,12,26,22,13,29,17,12,23,17,18,17,19,27,24,10,28,16,23,25,28,5,23,28,14,12,8,21,16,8,26,15,8,9,20,2",171
"21,6,25,12,8,5,14,6,10,4,19,10,16,6,21,17,26,23,5,17,7,4,22,24,6,25,22,7,13,2","13,7,22,25,6,24,22,4,7,17,5,23,26,17,21,6,16,10,19,4,10,6,14,5,8,12,25,6,21,2",172
"24,21,22,14,15,6,17,8,7,24,18,5,24,23,2","23,24,5,18,24,7,8,17,6,15,14,22,21,24,2",173
"9,29,15,8,20,5,12,22,6,19,19,20,11,13,21,26,17,16,12,5,20,15,4,21,29,16,14,28,24,9,15,10,29,27,29,18,25,27,5,29,25,18,2","18,25,29,5,27,25,18,29,27,29,10,15,9,24,28,14,16,29,21,4,15,20,5,12,16,17,26,21,13,11,20,19,19,6,22,12,5,20,8,15,29,9,2",174
"13,12,19,9,6,5,29,19,5,6,9,14,21,10,19,2","19,10,21,14,9,6,5,19,29,5,6,9,19,12,13,2",175
"27,23,21,11,12,29,4,25,7,27,4,12,23,23,22,21,10,25,16,11,14,22,14,11,7,17,10,24,17,27,8,4,8,26,8,2","8,26,8,4,8,27,17,24,10,17,7,11,14,22,14,11,16,25,10,21,22,23,23,12,4,27,7,25,4,29,12,11,21,23,27,2",176
"10,12,15,22,6,19,8,22,12,14,29,18,27,7,28,23,26,2","26,23,28,7,27,18,29,14,12,22,8,19,6,22,15,12,10,2",177
"18,14,20,23,29,12,10,26,12,12,9,21,5,15,26,13,9,20,15,9,26,19,9,17,17,29,2","29,17,17,9,19,26,9,15,20,9,13,26,15,5,21,9,12,12,26,10,12,29,23,20,14,18,2",178
"16,5,14,25,29,17,8,6,24,2","24,6,8,17,29,25,14,5,16,2",179
"23,15,15,23,4,21,5,17,23,22,5,7,19,17,19,24,11,10,28,22,21,19,15,24,14,17,24,13,27,12,7,2","7,12,27,13,24,17,14,24,15,19,21,22,28,10,11,24,19,17,19,7,5,22,23,17,5,21,4,23,15,15,23,2",180
"18,11,12,20,21,24,16,29,27,10,29,27,19,9,26,10,21,23,7,24,15,23,10,23,2","23,10,23,15,24,7,23,21,10,26,9,19,27,29,10,27,29,16,24,21,20,12,11,18,2",182
"18,29,17,14,15,4,7,29,27,13,25,20,10,16,25,24,27,29,14,16,20,13,8,15,25,11,16,7,21,10,7,9,8,19,22,20,10,8,12,29,2","29,12,8,10,20,22,19,8,9,7,10,21,7,16,11,25,15,8,13,20,16,14,29,27,24,25,16,10,20,25,13,27,29,7,4,15,14,17,29,18,2",183
"5,18,23,24,4,9,5,23,20,9,24,12,7,12,13,4,23,13,5,26,5,24,20,2","20,24,5,26,5,13,23,4,13,12,7,12,24,9,20,23,5,9,4,24,23,18,5,2",184
"29,23,20,14,10,5,20,11,5,28,16,25,27,25,21,10,14,24,16,2","16,24,14,10,21,25,27,25,16,28,5,11,20,5,10,14,20,23,29,2",185
"15,17,19,11,28,20,6,29,18,25,10,12,13,16,2","16,13,12,10,25,18,29,6,20,28,11,19,17,15,2",186
"28,23,5,12,8,22,5,13,2","13,5,22,8,12,5,23,28,2",187
"15,6,23,9,25,20,29,20,28,26,13,13,5,26,8,24,4,15,4,29,20,4,22,5,16,13,24,21,15,11,4,5,14,15,5,26,15,27,26,28,10,24,7,20,14,20,2","20,14,20,7,24,10,28,26,27,15,26,5,15,14,5,4,11,15,21,24,13,16,5,22,4,20,29,4,15,4,24,8,26,5,13,13,26,28,20,29,20,25,9,23,6,15,2",188
"29,25,10,9,9,4,13,14,16,21,22,9,2","9,22,21,16,14,13,4,9,9,10,25,29,2",189
"18,15,12,17,19,29,11,4,14,28,13,17,18,17,19,27,21,2","21,27,19,17,18,17,13,28,14,4,11,29,19,17,12,15,18,2",190
"6,19,28,16,26,5,13,9,23,13,13,27,16,6,5,2","5,6,16,27,13,13,23,9,13,5,26,16,28,19,6,2",191
"19,24,17,14,6,16,27,20,7,28,25,26,20,8,5,17,4,21,10,23,15,17,19,9,7,10,20,10,24,4,29,12,12,15,21,20,4,4,13,17,23,25,22,2","22,25,23,17,13,4,4,20,21,15,12,12,29,4,24,10,20,10,7,9,19,17,15,23,10,21,4,17,5,8,20,26,25,28,7,20,27,16,6,14,17,24,19,2",192
"9,10,28,18,13,13,17,11,13,8,21,28,12,21,15,24,9,21,11,27,20,29,20,13,16,7,13,5,27,18,28,15,9,24,14,14,6,18,14,26,17,19,21,5,26,15,2","15,26,5,21,19,17,26,14,18,6,14,14,24,9,15,28,18,27,5,13,7,16,13,20,29,20,27,11,21,9,24,15,21,12,28,21,8,13,11,17,13,13,18,28,10,9,2",193
"12,16,15,19,13,19,14,11,4,22,16,10,24,19,19,15,19,6,10,14,24,26,9,9,29,10,18,18,7,24,14,11,6,27,2","27,6,11,14,24,7,18,18,10,29,9,9,26,24,14,10,6,19,15,19,19,24,10,16,22,4,11,14,19,13,19,15,16,12,2",194
"29,22,5,8,17,22,7,9,7,26,27,21,27,27,19,20,28,17,29,14,21,12,7,24,15,7,26,21,8,26,12,20,17,25,11,27,26,10,27,19,11,17,2","17,11,19,27,10,26,27,11,25,17,20,12,26,8,21,26,7,15,24,7,12,21,14,29,17,28,20,19,27,27,21,27,26,7,9,7,22,17,8,5,22,29,2",195
"21,27,8,12,6,10,27,27,14,23,7,19,18,10,9,23,25,4,25,5,14,6,23,6,20,29,25,18,23,18,12,28,2","28,12,18,23,18,25,29,20,6,23,6,14,5,25,4,25,23,9,10,18,19,7,23,14,27,27,10,6,12,8,27,21,2",196
"16,18,26,19,14,24,23,5,12,12,13,8,4,14,11,9,21,4,24,9,12,12,13,23,29,16,18,23,17,9,6,9,11,12,26,19,5,4,29,4,27,12,24,23,11,16,16,24,6,2","6,24,16,16,11,23,24,12,27,4,29,4,5,19,26,12,11,9,6,9,17,23,18,16,29,23,13,12,12,9,24,4,21,9,11,14,4,8,13,12,12,5,23,24,14,19,26,18,16,2",197
"26,14,24,16,7,11,19,20,14,27,27,7,9,25,27,4,26,14,26,13,19,26,14,29,19,2","19,29,14,26,19,13,26,14,26,4,27,25,9,7,27,27,14,20,19,11,7,16,24,14,26,2",198
"29,8,29,6,18,21,7,10,17,27,13,25,6,23,26,26,10,16,8,19,2","19,8,16,10,26,26,23,6,25,13,27,17,10,7,21,18,6,29,8,29,2",199
"12,4,27,18,24,28,17,15,22,6,16,22,21,20,4,19,26,19,20,28,6,18,25,29,10,23,13,25,25,25,29,10,18,2","18,10,29,25,25,25,13,23,10,29,25,18,6,28,20,19,26,19,4,20,21,22,16,6,22,15,17,28,24,18,27,4,12,2",200
"16,4,29,22,15,4,29,18,25,4,24,22,7,20,22,2","22,20,7,22,24,4,25,18,29,4,15,22,29,4,16,2",201
"15,7,11,16,5,9,18,11,8,15,8,8,6,11,14,28,29,22,17,28,22,26,5,6,25,29,5,18,17,29,25,16,16,9,16,28,25,18,28,16,13,27,4,6,18,22,2","22,18,6,4,27,13,16,28,18,25,28,16,9,16,16,25,29,17,18,5,29,25,6,5,26,22,28,17,22,29,28,14,11,6,8,8,15,8,11,18,9,5,16,11,7,15,2",202
"29,26,8,27,26,19,4,13,20,27,22,27,19,21,29,26,7,14,28,25,7,21,28,17,2","17,28,21,7,25,28,14,7,26,29,21,19,27,22,27,20,13,4,19,26,27,8,26,29,2",203
"19,29,26,13,14,18,17,18,29,26,9,10,14,13,25,28,11,12,6,25,28,17,5,17,10,28,13,10,5,17,4,4,19,20,18,26,17,17,5,11,19,22,18,8,24,7,2","7,24,8,18,22,19,11,5,17,17,26,18,20,19,4,4,17,5,10,13,28,10,17,5,17,28,25,6,12,11,28,25,13,14,10,9,26,29,18,17,18,14,13,26,29,19,2",204
"20,9,26,15,6,11,4,20,10,24,28,18,5,2","5,18,28,24,10,20,4,11,6,15,26,9,20,2",206
"16,11,9,5,5,14,11,6,11,9,23,19,29,22,13,5,13,10,11,21,6,16,28,22,15,4,27,7,12,9,9,27,12,12,16,15,5,6,6,5,2","5,6,6,5,15,16,12,12,27,9,9,12,7,27,4,15,22,28,16,6,21,11,10,13,5,13,22,29,19,23,9,11,6,11,14,5,5,9,11,16,2",207
"10,13,7,8,19,7,17,20,14,28,18,19,14,18,14,7,2","7,14,18,14,19,18,28,14,20,17,7,19,8,7,13,10,2",208
"15,11,6,25,5,11,25,15,21,25,16,15,12,9,9,9,28,27,10,9,21,8,2","8,21,9,10,27,28,9,9,9,12,15,16,25,21,15,25,11,5,25,6,11,15,2",209
"17,24,29,5,11,23,8,7,21,5,6,23,12,5,13,4,4,19,15,7,9,29,26,21,12,20,20,11,2","11,20,20,12,21,26,29,9,7,15,19,4,4,13,5,12,23,6,5,21,7,8,23,11,5,29,24,17,2",210
"20,9,20,22,12,23,4,8,21,8,21,4,6,12,19,27,2","27,19,12,6,4,21,8,21,8,4,23,12,22,20,9,20,2",211
"28,6,5,7,5,15,26,11,8,7,9,6,20,18,8,4,22,15,2","15,22,4,8,18,20,6,9,7,8,11,26,15,5,7,5,6,28,2",212
"24,4,12,9,13,21,20,23,21,4,8,23,6,28,11,29,5,5,18,18,6,5,11,5,29,12,9,2","9,12,29,5,11,5,6,18,18,5,5,29,11,28,6,23,8,4,21,23,20,21,13,9,12,4,24,2",213
"11,8,4,29,21,21,6,14,22,19,25,22,23,6,20,21,13,10,10,9,27,6,5,6,20,29,13,24,5,8,15,11,20,5,20,24,26,17,25,20,15,29,7,23,19,24,19,26,21,18,2","18,21,26,19,24,19,23,7,29,15,20,25,17,26,24,20,5,20,11,15,8,5,24,13,29,20,6,5,6,27,9,10,10,13,21,20,6,23,22,25,19,22,14,6,21,21,29,4,8,11,2",214
"16,28,26,16,14,26,16,17,23,25,22,8,28,19,4,18,12,15,26,21,29,28,9,12,4,29,28,27,2","27,28,29,4,12,9,28,29,21,26,15,12,18,4,19,28,8,22,25,23,17,16,26,14,16,26,28,16,2",215
"14,15,16,28,5,19,24,6,22,23,2","23,22,6,24,19,5,28,16,15,14,2",216
"22,24,12,27,10,4,18,25,6,10,28,14,27,9,20,9,7,27,5,8,26,6,13,16,16,27,4,8,26,8,9,19,23,6,5,29,19,29,10,27,14,21,19,23,22,17,24,11,26,26,2","26,26,11,24,17,22,23,19,21,14,27,10,29,19,29,5,6,23,19,9,8,26,8,4,27,16,16,13,6,26,8,5,27,7,9,20,9,27,14,28,10,6,25,18,4,10,27,12,24,22,2",217
"12,9,8,4,18,15,5,22,22,17,20,22,22,4,13,22,19,25,2","25,19,22,13,4,22,22,20,17,22,22,5,15,18,4,8,9,12,2",218
"10,7,27,24,10,10,7,8,25,5,22,12,8,8,6,24,7,14,16,27,19,8,21,5,18,7,6,24,4,23,16,7,11,21,10,9,6,2","6,9,10,21,11,7,16,23,4,24,6,7,18,5,21,8,19,27,16,14,7,24,6,8,8,12,22,5,25,8,7,10,10,24,27,7,10,2",219
"29,9,27,14,7,26,11,21,24,4,25,14,12,11,6,2","6,11,12,14,25,4,24,21,11,26,7,14,27,9,29,2",220
"8,28,6,20,19,18,27,11,14,10,4,10,12,20,29,25,8,19,16,15,19,21,29,9,5,16,16,4,6,9,22,24,19,17,4,18,26,14,9,13,25,14,2","14,25,13,9,14,26,18,4,17,19,24,22,9,6,4,16,16,5,9,29,21,19,15,16,19,8,25,29,20,12,10,4,10,14,11,27,18,19,20,6,28,8,2",221
"21,10,18,20,2","20,18,10,21,2",222
"16,5,7,22,26,14,29,16,23,27,13,27,27,9,6,4,25,4,21,6,25,21,8,13,11,18,17,6,11,9,22,8,18,4,5,12,16,10,22,8,22,14,29,2","29,14,22,8,22,10,16,12,5,4,18,8,22,9,11,6,17,18,11,13,8,21,25,6,21,4,25,4,6,9,27,27,13,27,23,16,29,14,26,22,7,5,16,2",223
"20,14,10,13,15,28,16,7,19,18,16,9,15,15,24,4,20,18,25,22,12,22,27,26,7,12,17,8,22,21,7,15,10,16,15,27,20,16,6,16,16,26,6,23,8,12,19,2","19,12,8,23,6,26,16,16,6,16,20,27,15,16,10,15,7,21,22,8,17,12,7,26,27,22,12,22,25,18,20,4,24,15,15,9,16,18,19,7,16,28,15,13,10,14,20,2",224
"22,27,7,27,17,6,8,21,28,23,5,19,25,17,28,26,14,10,29,28,27,5,24,23,29,8,25,10,22,29,13,8,24,16,24,12,18,14,2","14,18,12,24,16,24,8,13,29,22,10,25,8,29,23,24,5,27,28,29,10,14,26,28,17,25,19,5,23,28,21,8,6,17,27,7,27,22,2",225
"4,10,29,18,29,11,29,11,18,8,2","8,18,11,29,11,29,18,29,10,4,2",227
"11,13,7,25,10,15,7,12,24,13,4,8,20,27,18,24,10,27,7,27,18,25,11,4,28,29,26,22,23,27,6,13,2","13,6,27,23,22,26,29,28,4,11,25,18,27,7,27,10,24,18,27,20,8,4,13,24,12,7,15,10,25,7,13,11,2",228
"10,16,9,4,24,4,5,14,9,12,6,17,16,16,2","16,16,17,6,12,9,14,5,4,24,4,9,16,10,2",229
"12,5,13,11,7,23,16,9,4,14,14,28,19,19,26,10,13,15,22,10,24,7,9,14,16,4,24,27,29,7,20,4,16,29,24,6,2","6,24,29,16,4,20,7,29,27,24,4,16,14,9,7,24,10,22,15,13,10,26,19,19,28,14,14,4,9,16,23,7,11,13,5,12,2",230
"18,12,15,27,2","27,15,12,18,2",231
"12,29,15,19,13,25,17,24,26,29,15,19,15,26,18,27,19,19,20,14,29,7,15,4,27,4,6,15,26,12,15,21,21,12,18,23,2","23,18,12,21,21,15,12,26,15,6,4,27,4,15,7,29,14,20,19,19,27,18,26,15,19,15,29,26,24,17,25,13,19,15,29,12,2",232
"8,14,16,20,28,15,27,5,13,24,9,10,28,16,4,16,17,22,16,19,21,20,9,5,15,29,24,18,8,15,8,13,23,4,18,10,24,21,2","21,24,10,18,4,23,13,8,15,8,18,24,29,15,5,9,20,21,19,16,22,17,16,4,16,28,10,9,24,13,5,27,15,28,20,16,14,8,2",233
"26,11,28,23,26,6,29,5,16,7,24,11,5,15,10,8,8,10,9,28,28,5,22,22,29,5,12,20,18,26,28,22,19,2","19,22,28,26,18,20,12,5,29,22,22,5,28,28,9,10,8,8,10,15,5,11,24,7,16,5,29,6,26,23,28,11,26,2",234
"13,13,7,13,5,23,29,22,8,9,26,2","26,9,8,22,29,23,5,13,7,13,13,2",235
"22,25,21,15,18,19,16,22,7,22,10,29,7,21,23,4,6,26,25,28,21,25,17,15,28,27,28,14,10,11,27,20,15,16,17,7,2","7,17,16,15,20,27,11,10,14,28,27,28,15,17,25,21,28,25,26,6,4,23,21,7,29,10,22,7,22,16,19,18,15,21,25,22,2",236
"4,26,27,14,29,5,18,12,17,11,16,24,12,28,12,9,22,21,22,10,20,11,21,6,2","6,21,11,20,10,22,21,22,9,12,28,12,24,16,11,17,12,18,5,29,14,27,26,4,2",237
"14,26,24,18,7,12,21,8,12,8,23,28,28,10,16,13,23,15,24,29,25,2","25,29,24,15,23,13,16,10,28,28,23,8,12,8,21,12,7,18,24,26,14,2",238
"9,25,14,20,14,28,21,4,14,12,11,12,9,16,23,7,19,23,9,17,28,2","28,17,9,23,19,7,23,16,9,12,11,12,14,4,21,28,14,20,14,25,9,2",239
"7,16,12,14,12,13,6,6,10,16,7,25,4,12,8,27,18,22,24,26,8,14,8,21,4,24,24,16,7,23,11,13,2","13,11,23,7,16,24,24,4,21,8,14,8,26,24,22,18,27,8,12,4,25,7,16,10,6,6,13,12,14,12,16,7,2",240
"11,26,26,29,28,9,24,27,27,26,17,18,9,9,11,25,13,11,15,20,11,14,26,27,12,25,16,4,10,25,8,13,23,28,17,14,6,21,23,5,4,23,4,23,28,26,2","26,28,23,4,23,4,5,23,21,6,14,17,28,23,13,8,25,10,4,16,25,12,27,26,14,11,20,15,11,13,25,11,9,9,18,17,26,27,27,24,9,28,29,26,26,11,2",241
"19,27,6,4,9,27,15,15,6,24,11,5,20,28,13,4,13,10,12,17,9,16,13,29,28,23,21,17,15,14,21,6,8,29,20,21,19,7,28,12,13,17,5,10,24,2","24,10,5,17,13,12,28,7,19,21,20,29,8,6,21,14,15,17,21,23,28,29,13,16,9,17,12,10,13,4,13,28,20,5,11,24,6,15,15,27,9,4,6,27,19,2",243
"24,17,16,6,28,18,29,7,22,4,10,27,10,16,22,22,25,28,4,19,23,12,22,4,9,29,23,10,14,21,22,21,13,11,5,12,20,28,17,17,29,10,14,14,26,24,20,2","20,24,26,14,14,10,29,17,17,28,20,12,5,11,13,21,22,21,14,10,23,29,9,4,22,12,23,19,4,28,25,22,22,16,10,27,10,4,22,7,29,18,28,6,16,17,24,2",244
"8,6,16,17,22,25,9,23,22,15,6,27,27,14,23,13,17,17,24,28,24,18,6,12,7,13,28,16,22,5,7,7,13,9,27,29,20,24,4,2","4,24,20,29,27,9,13,7,7,5,22,16,28,13,7,12,6,18,24,28,24,17,17,13,23,14,27,27,6,15,22,23,9,25,22,17,16,6,8,2",245
"26,15,11,19,22,16,10,21,18,18,16,15,7,5,29,22,18,23,5,18,18,11,29,2","29,11,18,18,5,23,18,22,29,5,7,15,16,18,18,21,10,16,22,19,11,15,26,2",246
"4,21,16,27,23,15,19,23,29,4,25,4,15,16,24,16,29,4,9,4,21,21,20,2","20,21,21,4,9,4,29,16,24,16,15,4,25,4,29,23,19,15,23,27,16,21,4,2",247
"28,22,27,25,10,11,27,11,20,2","20,11,27,11,10,25,27,22,28,2",248
"23,10,23,24,14,16,5,29,16,14,25,27,10,28,9,8,12,14,8,17,29,27,10,27,10,14,2","14,10,27,10,27,29,17,8,14,12,8,9,28,10,27,25,14,16,29,5,16,14,24,23,10,23,2",249
"16,4,29,24,6,20,10,17,27,4,13,8,21,11,28,4,15,7,7,6,27,20,29,6,26,24,26,29,29,19,15,5,2","5,15,19,29,29,26,24,26,6,29,20,27,6,7,7,15,4,28,11,21,8,13,4,27,17,10,20,6,24,29,4,16,2",250
"19,7,28,22,13,8,23,12,10,28,17,20,10,18,11,28,21,5,24,17,21,24,11,17,5,16,28,5,19,15,2","15,19,5,28,16,5,17,11,24,21,17,24,5,21,28,11,18,10,20,17,28,10,12,23,8,13,22,28,7,19,2",251
"28,21,9,8,20,21,10,21,8,11,7,19,26,21,20,18,2","18,20,21,26,19,7,11,8,21,10,21,20,8,9,21,28,2",252
"10,24,11,15,12,12,17,13,28,7,22,7,10,24,4,19,27,15,24,26,19,21,13,8,11,24,28,25,24,6,21,18,10,2","10,18,21,6,24,25,28,24,11,8,13,21,19,26,24,15,27,19,4,24,10,7,22,7,28,13,17,12,12,15,11,24,10,2",253
"26,12,5,15,8,29,10,26,21,20,11,25,26,18,4,23,24,2","24,23,4,18,26,25,11,20,21,26,10,29,8,15,5,12,26,2",254
"18,18,27,12,18,16,26,15,21,27,24,14,23,13,27,21,21,28,4,13,20,11,4,16,29,19,7,11,28,12,10,29,18,2","18,29,10,12,28,11,7,19,29,16,4,11,20,13,4,28,21,21,27,13,23,14,24,27,21,15,26,16,18,12,27,18,18,2",255
"19,8,25,4,13,7,13,24,17,4,11,2","11,4,17,24,13,7,13,4,25,8,19,2",256
"26,26,7,16,26,10,26,18,16,4,4,27,18,24,23,7,14,13,14,4,19,11,13,20,12,21,26,28,15,26,6,11,20,9,12,16,18,17,15,19,15,11,6,20,12,18,2","18,12,20,6,11,15,19,15,17,18,16,12,9,20,11,6,26,15,28,26,21,12,20,13,11,19,4,14,13,14,7,23,24,18,27,4,4,16,18,26,10,26,16,7,26,26,2",257
"22,4,19,16,28,22,14,24,25,13,2","13,25,24,14,22,28,16,19,4,22,2",260
"27,16,22,21,16,8,16,6,29,15,6,8,20,27,20,4,8,23,21,13,22,22,21,17,4,27,25,16,27,6,16,18,25,18,6,9,25,7,17,26,22,4,6,19,13,29,8,11,17,2","17,11,8,29,13,19,6,4,22,26,17,7,25,9,6,18,25,18,16,6,27,16,25,27,4,17,21,22,22,13,21,23,8,4,20,27,20,8,6,15,29,6,16,8,16,21,22,16,27,2",263
"7,24,19,17,24,23,7,25,26,6,22,20,13,12,25,22,28,7,9,28,12,22,8,9,10,20,9,9,22,24,27,15,13,24,2","24,13,15,27,24,22,9,9,20,10,9,8,22,12,28,9,7,28,22,25,12,13,20,22,6,26,25,7,23,24,17,19,24,7,2",264
"21,4,24,27,11,16,11,15,29,12,6,28,22,15,25,5,10,15,20,14,7,12,6,18,5,15,22,6,11,23,28,5,25,2","25,5,28,23,11,6,22,15,5,18,6,12,7,14,20,15,10,5,25,15,22,28,6,12,29,15,11,16,11,27,24,4,21,2",265
"7,27,20,19,20,15,6,26,23,10,11,8,10,22,19,12,22,15,29,17,24,11,28,12,17,5,2","5,17,12,28,11,24,17,29,15,22,12,19,22,10,8,11,10,23,26,6,15,20,19,20,27,7,2",266
"18,18,20,2","20,18,18,2",267
"11,9,16,21,27,29,21,10,2","10,21,29,27,21,16,9,11,2",268
"11,8,25,6,9,4,29,13,19,29,6,10,11,15,26,9,18,21,25,25,7,12,6,4,14,7,6,6,2","6,6,7,14,4,6,12,7,25,25,21,18,9,26,15,11,10,6,29,19,13,29,4,9,6,25,8,11,2",269
"25,11,29,4,24,18,4,12,22,13,29,10,27,19,20,29,12,13,16,23,24,23,22,13,19,2","19,13,22,23,24,23,16,13,12,29,20,19,27,10,29,13,22,12,4,18,24,4,29,11,25,2",270
"9,15,8,27,27,2","27,27,8,15,9,2",271
"15,5,21,7,27,8,4,11,14,15,29,18,12,14,4,6,6,15,10,25,24,12,16,9,26,2","26,9,16,12,24,25,10,15,6,6,4,14,12,18,29,15,14,11,4,8,27,7,21,5,15,2",272
"10,17,17,17,24,6,8,29,10,26,8,6,23,19,24,26,20,23,2","23,20,26,24,19,23,6,8,26,10,29,8,6,24,17,17,17,10,2",273
"6,8,8,9,16,7,18,26,5,18,6,18,19,10,8,27,15,14,7,14,23,17,29,20,8,15,21,7,12,7,10,27,19,9,25,10,11,5,21,18,21,27,25,29,19,7,26,12,2","12,26,7,19,29,25,27,21,18,21,5,11,10,25,9,19,27,10,7,12,7,21,15,8,20,29,17,23,14,7,14,15,27,8,10,19,18,6,18,5,26,18,7,16,9,8,8,6,2",274
"9,29,6,27,28,20,14,21,15,23,25,15,12,26,17,9,24,25,7,18,28,28,8,21,19,10,20,7,28,16,14,8,26,21,11,5,10,2","10,5,11,21,26,8,14,16,28,7,20,10,19,21,8,28,28,18,7,25,24,9,17,26,12,15,25,23,15,21,14,20,28,27,6,29,9,2",275
"20,22,4,6,29,4,27,10,15,6,10,8,25,24,20,27,8,27,7,12,21,28,7,12,10,29,24,9,16,6,20,13,17,12,19,12,27,13,26,2","26,13,27,12,19,12,17,13,20,6,16,9,24,29,10,12,7,28,21,12,7,27,8,27,20,24,25,8,10,6,15,10,27,4,29,6,4,22,20,2",277
"10,27,8,7,9,27,29,24,13,22,7,24,25,27,4,7,8,2","8,7,4,27,25,24,7,22,13,24,29,27,9,7,8,27,10,2",278
"21,10,25,19,23,19,2","19,23,19,25,10,21,2",279
"21,8,11,6,4,27,8,7,15,14,28,21,23,4,21,14,20,22,17,16,21,27,23,11,11,27,5,10,13,8,23,28,12,23,27,2","27,23,12,28,23,8,13,10,5,27,11,11,23,27,21,16,17,22,20,14,21,4,23,21,28,14,15,7,8,27,4,6,11,8,21,2",280
"13,21,24,19,16,8,28,21,7,4,18,27,23,28,25,10,10,6,12,10,27,17,24,9,13,7,26,12,6,18,11,16,2","16,11,18,6,12,26,7,13,9,24,17,27,10,12,6,10,10,25,28,23,27,18,4,7,21,28,8,16,19,24,21,13,2",281
