source,target,uid
"7,29,4,16,21,18,21,7,14,14,19,27,20,25,23,24,16,29,16,13,26,14,15,26,12,5,25,7,6,20,14,20,14,10,4,20,19,10,15,28,27,14,18,2","7,29,4,16,21,18,21,7,14,14,19,27,20,25,23,24,16,29,16,13,26,14,15,26,12,5,25,7,6,20,14,20,14,10,4,20,19,10,15,28,27,14,18,2",140
"17,12,9,14,7,21,23,6,22,26,6,25,9,27,5,5,7,6,4,18,29,6,11,23,28,4,24,26,12,2","17,12,9,14,7,21,23,6,22,26,6,25,9,27,5,5,7,6,4,18,29,6,11,23,28,4,24,26,12,2",141
"23,19,7,29,4,22,15,10,13,2","23,19,7,29,4,22,15,10,13,2",142
"12,28,4,17,15,18,16,10,13,26,27,8,11,13,24,22,26,17,17,12,5,18,29,5,17,19,20,15,16,20,7,7,5,23,10,14,25,9,9,22,25,12,6,2","12,28,4,17,15,18,16,10,13,26,27,8,11,13,24,22,26,17,17,12,5,18,29,5,17,19,20,15,16,20,7,7,5,23,10,14,25,9,9,22,25,12,6,2",143
"4,16,5,4,4,19,7,29,21,28,11,11,5,12,28,4,24,20,29,9,5,14,26,8,10,17,28,6,6,18,13,25,12,16,25,11,12,2","4,16,5,4,4,19,7,29,21,28,11,11,5,12,28,4,24,20,29,9,5,14,26,8,10,17,28,6,6,18,13,25,12,16,25,11,12,2",144
"23,24,10,15,10,15,17,29,11,5,26,4,5,25,8,21,6,17,25,20,11,19,6,18,27,4,5,25,2","23,24,10,15,10,15,17,29,11,5,26,4,5,25,8,21,6,17,25,20,11,19,6,18,27,4,5,25,2",145
"6,26,20,13,13,19,9,20,8,19,13,24,28,27,6,4,16,10,20,20,9,22,16,26,11,14,8,19,25,28,21,13,18,5,26,11,5,2","6,26,20,13,13,19,9,20,8,19,13,24,28,27,6,4,16,10,20,20,9,22,16,26,11,14,8,19,25,28,21,13,18,5,26,11,5,2",146
"15,28,15,28,4,4,4,7,10,9,23,22,20,7,17,6,18,7,9,2","15,28,15,28,4,4,4,7,10,9,23,22,20,7,17,6,18,7,9,2",147
"12,29,11,29,18,6,9,4,29,22,28,29,15,12,6,12,11,12,7,22,5,21,4,4,20,28,25,27,8,16,6,26,10,11,6,6,14,19,22,2","12,29,11,29,18,6,9,4,29,22,28,29,15,12,6,12,11,12,7,22,5,21,4,4,20,28,25,27,8,16,6,26,10,11,6,6,14,19,22,2",148
"25,25,12,23,26,8,24,9,16,19,18,9,9,16,16,14,21,23,15,26,16,7,21,16,19,23,25,26,27,11,16,25,8,6,15,18,26,15,21,18,15,16,13,2","25,25,12,23,26,8,24,9,16,19,18,9,9,16,16,14,21,23,15,26,16,7,21,16,19,23,25,26,27,11,16,25,8,6,15,18,26,15,21,18,15,16,13,2",149
"10,13,21,15,7,2","10,13,21,15,7,2",150
"7,4,7,15,2","7,4,7,15,2",151
"9,6,8,4,16,29,18,19,5,25,5,25,6,21,18,21,2","9,6,8,4,16,29,18,19,5,25,5,25,6,21,18,21,2",152
"22,23,21,14,26,22,12,17,26,17,14,15,29,19,22,23,27,25,4,2","22,23,21,14,26,22,12,17,26,17,14,15,29,19,22,23,27,25,4,2",153
"4,12,27,11,28,14,6,8,4,18,9,16,8,18,14,7,4,25,21,4,12,12,24,19,13,15,26,26,24,26,24,13,28,21,16,14,28,7,11,24,14,25,11,2","4,12,27,11,28,14,6,8,4,18,9,16,8,18,14,7,4,25,21,4,12,12,24,19,13,15,26,26,24,26,24,13,28,21,16,14,28,7,11,24,14,25,11,2",154
"22,10,7,14,7,18,17,16,8,21,26,25,23,5,4,5,9,29,28,6,28,11,2","22,10,7,14,7,18,17,16,8,21,26,25,23,5,4,5,9,29,28,6,28,11,2",155
"18,7,6,25,15,5,29,6,11,4,10,21,22,10,15,21,11,8,13,5,16,23,5,26,18,25,2","18,7,6,25,15,5,29,6,11,4,10,21,22,10,15,21,11,8,13,5,16,23,5,26,18,25,2",156
"27,24,28,18,6,7,28,6,7,25,14,25,20,2","27,24,28,18,6,7,28,6,7,25,14,25,20,2",157
"17,21,16,7,23,16,6,13,6,6,8,5,28,9,7,19,23,12,10,7,9,5,2","17,21,16,7,23,16,6,13,6,6,8,5,28,9,7,19,23,12,10,7,9,5,2",158
"21,21,16,6,24,21,18,29,10,14,8,18,22,19,14,15,18,25,16,11,29,7,8,25,2","21,21,16,6,24,21,18,29,10,14,8,18,22,19,14,15,18,25,16,11,29,7,8,25,2",159
"25,7,5,21,18,6,11,21,7,17,7,21,29,24,20,20,16,19,25,4,7,2","25,7,5,21,18,6,11,21,7,17,7,21,29,24,20,20,16,19,25,4,7,2",160
"28,4,20,21,13,4,9,18,10,2","28,4,20,21,13,4,9,18,10,2",162
"22,8,5,23,18,16,5,17,26,21,21,18,9,19,28,2","22,8,5,23,18,16,5,17,26,21,21,18,9,19,28,2",163
"10,11,4,22,12,7,11,29,5,19,8,10,23,21,2","10,11,4,22,12,7,11,29,5,19,8,10,23,21,2",164
"22,28,22,16,25,13,21,10,13,4,27,20,6,14,9,12,26,6,12,10,28,23,5,8,5,8,24,11,17,26,7,28,15,16,19,28,15,23,2","22,28,22,16,25,13,21,10,13,4,27,20,6,14,9,12,26,6,12,10,28,23,5,8,5,8,24,11,17,26,7,28,15,16,19,28,15,23,2",165
"4,12,9,15,23,9,24,6,6,15,20,19,10,6,9,11,11,13,22,22,24,24,8,15,22,10,17,15,23,10,19,27,13,22,7,21,10,20,19,11,5,29,27,7,17,7,5,17,7,22,2","4,12,9,15,23,9,24,6,6,15,20,19,10,6,9,11,11,13,22,22,24,24,8,15,22,10,17,15,23,10,19,27,13,22,7,21,10,20,19,11,5,29,27,7,17,7,5,17,7,22,2",166
"25,12,16,20,11,10,27,23,13,5,23,4,5,17,26,24,25,24,16,25,25,11,16,7,19,29,20,26,25,11,22,21,21,25,25,25,27,8,9,9,27,2","25,12,16,20,11,10,27,23,13,5,23,4,5,17,26,24,25,24,16,25,25,11,16,7,19,29,20,26,25,11,22,21,21,25,25,25,27,8,9,9,27,2",167
"8,12,21,15,6,9,28,22,24,22,22,6,5,10,8,29,25,28,8,12,13,12,29,23,19,18,27,18,22,25,5,26,26,8,18,26,15,13,15,13,2","8,12,21,15,6,9,28,22,24,22,22,6,5,10,8,29,25,28,8,12,13,12,29,23,19,18,27,18,22,25,5,26,26,8,18,26,15,13,15,13,2",168
"28,13,15,23,28,16,20,19,28,25,11,6,19,28,22,25,24,27,12,17,22,26,27,16,28,6,7,19,14,22,12,10,9,25,29,24,13,9,4,26,6,16,26,10,16,24,2","28,13,15,23,28,16,20,19,28,25,11,6,19,28,22,25,24,27,12,17,22,26,27,16,28,6,7,19,14,22,12,10,9,25,29,24,13,9,4,26,6,16,26,10,16,24,2",169
"24,18,17,18,2","24,18,17,18,2",170
"5,8,18,22,27,6,9,12,26,5,16,13,19,23,29,4,13,17,25,10,15,10,24,22,15,26,29,29,21,13,2","5,8,18,22,27,6,9,12,26,5,16,13,19,23,29,4,13,17,25,10,15,10,24,22,15,26,29,29,21,13,2",171
"16,6,22,28,18,11,4,27,13,4,28,28,16,24,12,11,17,8,28,7,28,21,6,27,19,27,20,24,10,24,26,27,28,18,8,16,23,14,13,22,9,25,27,10,23,22,21,9,7,2","16,6,22,28,18,11,4,27,13,4,28,28,16,24,12,11,17,8,28,7,28,21,6,27,19,27,20,24,10,24,26,27,28,18,8,16,23,14,13,22,9,25,27,10,23,22,21,9,7,2",173
"23,10,8,14,25,4,13,13,22,10,21,9,11,16,22,16,29,6,21,25,14,9,7,8,19,18,18,17,29,27,20,12,7,11,28,16,12,22,28,6,13,21,2","23,10,8,14,25,4,13,13,22,10,21,9,11,16,22,16,29,6,21,25,14,9,7,8,19,18,18,17,29,27,20,12,7,11,28,16,12,22,28,6,13,21,2",174
"22,5,5,12,21,13,8,7,21,28,22,24,24,16,2","22,5,5,12,21,13,8,7,21,28,22,24,24,16,2",175
"17,8,25,6,14,4,23,11,24,21,13,25,9,21,23,2","17,8,25,6,14,4,23,11,24,21,13,25,9,21,23,2",176
"13,26,17,6,8,27,27,21,12,14,26,25,16,7,19,17,9,21,16,13,5,7,10,2","13,26,17,6,8,27,27,21,12,14,26,25,16,7,19,17,9,21,16,13,5,7,10,2",177
"23,11,15,28,24,21,22,20,14,9,25,25,13,27,13,14,6,11,11,6,12,26,20,28,5,23,2","23,11,15,28,24,21,22,20,14,9,25,25,13,27,13,14,6,11,11,6,12,26,20,28,5,23,2",178
"15,19,29,27,14,28,25,21,2","15,19,29,27,14,28,25,21,2",180
"29,16,29,25,23,2","29,16,29,25,23,2",181
"5,24,7,15,10,29,9,28,23,29,7,7,16,10,20,5,17,7,21,8,28,27,8,2","5,24,7,15,10,29,9,28,23,29,7,7,16,10,20,5,17,7,21,8,28,27,8,2",182
"19,21,28,6,22,2","19,21,28,6,22,2",183
"19,27,19,14,19,6,8,17,7,19,14,29,7,21,9,9,15,10,10,18,10,16,17,15,14,25,12,29,26,17,24,18,10,2","19,27,19,14,19,6,8,17,7,19,14,29,7,21,9,9,15,10,10,18,10,16,17,15,14,25,12,29,26,17,24,18,10,2",184
"14,19,25,7,26,8,22,29,25,15,4,9,29,7,21,18,15,8,2","14,19,25,7,26,8,22,29,25,15,4,9,29,7,21,18,15,8,2",185
"26,5,25,15,15,29,7,7,5,8,20,24,27,20,8,26,16,14,7,2","26,5,25,15,15,29,7,7,5,8,20,24,27,20,8,26,16,14,7,2",186
"8,17,9,20,24,26,5,8,25,8,8,6,4,25,12,2","8,17,9,20,24,26,5,8,25,8,8,6,4,25,12,2",187
"17,12,21,22,11,13,16,25,10,22,10,27,17,17,8,15,9,10,6,8,18,22,15,4,4,16,13,21,12,23,27,6,27,10,29,12,29,26,29,24,28,19,25,2","17,12,21,22,11,13,16,25,10,22,10,27,17,17,8,15,9,10,6,8,18,22,15,4,4,16,13,21,12,23,27,6,27,10,29,12,29,26,29,24,28,19,25,2",188
"14,11,5,28,19,28,18,13,5,10,13,23,26,18,10,10,16,8,5,20,14,27,13,28,11,27,15,18,29,9,18,28,21,19,23,23,22,10,21,21,4,2","14,11,5,28,19,28,18,13,5,10,13,23,26,18,10,10,16,8,5,20,14,27,13,28,11,27,15,18,29,9,18,28,21,19,23,23,22,10,21,21,4,2",189
"28,28,29,21,15,27,23,13,6,23,19,4,11,25,10,12,28,20,16,17,11,11,7,2","28,28,29,21,15,27,23,13,6,23,19,4,11,25,10,12,28,20,16,17,11,11,7,2",190
"24,26,28,15,26,19,25,4,25,29,6,5,18,11,29,7,17,8,17,2","24,26,28,15,26,19,25,4,25,29,6,5,18,11,29,7,17,8,17,2",191
"28,18,21,20,6,29,23,26,7,6,14,17,21,2","28,18,21,20,6,29,23,26,7,6,14,17,21,2",192
"22,26,16,4,18,13,9,9,21,13,2","22,26,16,4,18,13,9,9,21,13,2",193
"17,9,26,12,26,17,20,10,29,14,10,20,6,27,26,21,17,16,14,9,22,18,28,5,6,14,16,25,18,11,18,6,16,9,27,7,13,7,23,25,8,15,26,12,4,2","17,9,26,12,26,17,20,10,29,14,10,20,6,27,26,21,17,16,14,9,22,18,28,5,6,14,16,25,18,11,18,6,16,9,27,7,13,7,23,25,8,15,26,12,4,2",194
"7,18,9,23,23,17,22,20,29,24,11,9,16,7,4,7,29,9,27,6,9,7,7,6,28,10,16,6,2","7,18,9,23,23,17,22,20,29,24,11,9,16,7,4,7,29,9,27,6,9,7,7,6,28,10,16,6,2",195
"9,27,22,15,11,9,21,23,11,7,7,4,16,25,25,5,23,8,18,22,4,13,17,6,19,20,22,16,17,27,26,27,25,4,5,2","9,27,22,15,11,9,21,23,11,7,7,4,16,25,25,5,23,8,18,22,4,13,17,6,19,20,22,16,17,27,26,27,25,4,5,2",196
"10,8,6,13,21,20,7,28,11,9,29,2","10,8,6,13,21,20,7,28,11,9,29,2",197
"8,25,16,10,14,24,21,27,20,9,27,20,6,18,18,6,6,17,27,28,26,4,16,8,20,29,13,24,22,12,22,25,6,24,19,17,11,13,16,4,28,28,12,23,8,19,20,18,2","8,25,16,10,14,24,21,27,20,9,27,20,6,18,18,6,6,17,27,28,26,4,16,8,20,29,13,24,22,12,22,25,6,24,19,17,11,13,16,4,28,28,12,23,8,19,20,18,2",198
"8,16,7,8,21,2","8,16,7,8,21,2",199
"11,26,12,9,24,21,16,17,6,2","11,26,12,9,24,21,16,17,6,2",200
"22,24,12,29,14,20,26,23,22,27,18,26,5,4,22,6,9,22,24,14,23,18,16,26,8,17,28,10,11,20,14,12,13,24,29,17,13,13,25,12,28,29,4,24,22,27,2","22,24,12,29,14,20,26,23,22,27,18,26,5,4,22,6,9,22,24,14,23,18,16,26,8,17,28,10,11,20,14,12,13,24,29,17,13,13,25,12,28,29,4,24,22,27,2",201
"12,15,14,16,11,19,19,20,2","12,15,14,16,11,19,19,20,2",202
"13,6,24,18,15,21,9,29,18,19,17,4,9,2","13,6,24,18,15,21,9,29,18,19,17,4,9,2",203
"27,8,14,11,22,7,27,7,18,11,28,19,18,29,22,25,16,2","27,8,14,11,22,7,27,7,18,11,28,19,18,29,22,25,16,2",204
"28,29,15,15,13,19,22,22,10,29,8,28,21,11,19,27,23,5,10,26,18,29,25,18,25,24,10,21,25,4,17,9,14,26,9,7,11,22,22,7,8,25,10,8,2","28,29,15,15,13,19,22,22,10,29,8,28,21,11,19,27,23,5,10,26,18,29,25,18,25,24,10,21,25,4,17,9,14,26,9,7,11,22,22,7,8,25,10,8,2",205
"4,6,16,15,23,5,9,8,11,4,15,23,17,22,20,6,22,11,24,14,2","4,6,16,15,23,5,9,8,11,4,15,23,17,22,20,6,22,11,24,14,2",206
"24,10,6,24,24,18,21,11,2","24,10,6,24,24,18,21,11,2",207
"12,15,4,26,21,20,25,17,24,17,14,22,8,14,2","12,15,4,26,21,20,25,17,24,17,14,22,8,14,2",208
"27,4,14,6,25,24,21,29,2","27,4,14,6,25,24,21,29,2",209
"29,27,11,10,18,4,28,20,13,10,8,27,28,24,22,21,10,22,12,15,22,12,28,19,18,18,25,11,19,25,16,20,5,20,19,15,25,23,12,17,15,29,12,26,2","29,27,11,10,18,4,28,20,13,10,8,27,28,24,22,21,10,22,12,15,22,12,28,19,18,18,25,11,19,25,16,20,5,20,19,15,25,23,12,17,15,29,12,26,2",210
"28,29,23,15,5,14,6,6,4,10,6,26,5,24,8,27,9,18,10,11,15,26,29,16,25,27,21,17,15,13,7,19,2","28,29,23,15,5,14,6,6,4,10,6,26,5,24,8,27,9,18,10,11,15,26,29,16,25,27,21,17,15,13,7,19,2",211
"27,8,5,4,18,13,6,13,27,24,23,21,4,21,16,25,12,22,5,2","27,8,5,4,18,13,6,13,27,24,23,21,4,21,16,25,12,22,5,2",212
"17,21,4,27,2","17,21,4,27,2",213
"8,26,14,23,18,26,4,6,11,13,7,12,9,19,9,5,23,11,25,17,15,11,2","8,26,14,23,18,26,4,6,11,13,7,12,9,19,9,5,23,11,25,17,15,11,2",214
"29,26,20,8,12,22,25,23,19,15,9,14,16,17,21,23,7,12,19,14,6,13,10,26,24,22,26,9,20,24,11,4,27,28,17,17,8,25,5,27,11,21,10,17,15,8,5,20,4,2","29,26,20,8,12,22,25,23,19,15,9,14,16,17,21,23,7,12,19,14,6,13,10,26,24,22,26,9,20,24,11,4,27,28,17,17,8,25,5,27,11,21,10,17,15,8,5,20,4,2",215
"24,8,12,18,15,25,8,5,29,19,25,18,24,17,7,10,11,20,26,2","24,8,12,18,15,25,8,5,29,19,25,18,24,17,7,10,11,20,26,2",216
"21,22,20,14,29,13,27,13,22,11,21,29,17,20,14,8,22,18,14,29,5,22,16,24,24,12,21,6,12,28,22,17,26,2","21,22,20,14,29,13,27,13,22,11,21,29,17,20,14,8,22,18,14,29,5,22,16,24,24,12,21,6,12,28,22,17,26,2",217
"23,17,26,21,24,6,10,19,23,8,10,29,14,15,14,8,7,23,17,4,16,6,9,10,20,20,24,19,4,28,6,18,4,2","23,17,26,21,24,6,10,19,23,8,10,29,14,15,14,8,7,23,17,4,16,6,9,10,20,20,24,19,4,28,6,18,4,2",218
"14,4,4,9,12,8,22,28,11,9,28,9,8,17,24,2","14,4,4,9,12,8,22,28,11,9,28,9,8,17,24,2",219
"20,24,25,25,29,29,29,12,19,15,23,23,8,13,9,21,23,17,6,8,15,12,24,17,13,9,2","20,24,25,25,29,29,29,12,19,15,23,23,8,13,9,21,23,17,6,8,15,12,24,17,13,9,2",221
"26,18,12,10,23,28,10,19,22,16,18,25,18,9,7,26,26,16,18,12,10,19,23,29,16,6,25,21,18,21,25,12,13,11,2","26,18,12,10,23,28,10,19,22,16,18,25,18,9,7,26,26,16,18,12,10,19,23,29,16,6,25,21,18,21,25,12,13,11,2",223
"13,6,17,25,27,20,18,15,6,5,23,13,4,23,20,20,28,28,25,14,22,17,4,28,6,4,23,28,17,20,4,24,21,25,22,13,28,14,17,23,16,11,18,13,22,6,9,25,20,2","13,6,17,25,27,20,18,15,6,5,23,13,4,23,20,20,28,28,25,14,22,17,4,28,6,4,23,28,17,20,4,24,21,25,22,13,28,14,17,23,16,11,18,13,22,6,9,25,20,2",224
"11,11,28,27,5,8,9,9,19,18,12,17,17,12,9,4,9,27,19,18,6,28,9,18,9,8,8,20,8,23,25,12,24,19,26,28,10,17,2","11,11,28,27,5,8,9,9,19,18,12,17,17,12,9,4,9,27,19,18,6,28,9,18,9,8,8,20,8,23,25,12,24,19,26,28,10,17,2",225
"13,15,27,25,5,11,18,18,29,18,11,5,5,8,27,9,5,9,28,4,25,21,5,20,20,8,16,6,27,18,4,26,17,4,13,4,12,26,12,11,2","13,15,27,25,5,11,18,18,29,18,11,5,5,8,27,9,5,9,28,4,25,21,5,20,20,8,16,6,27,18,4,26,17,4,13,4,12,26,12,11,2",227
"19,10,19,2","19,10,19,2",228
"27,17,21,7,19,9,28,19,27,4,25,15,15,28,4,18,23,16,16,21,27,8,21,14,21,20,10,13,27,12,24,5,22,8,27,6,5,25,19,26,27,7,2","27,17,21,7,19,9,28,19,27,4,25,15,15,28,4,18,23,16,16,21,27,8,21,14,21,20,10,13,27,12,24,5,22,8,27,6,5,25,19,26,27,7,2",229
"18,28,21,18,23,11,4,18,9,13,14,19,2","18,28,21,18,23,11,4,18,9,13,14,19,2",230
"13,24,12,10,29,12,20,4,18,21,15,23,2","13,24,12,10,29,12,20,4,18,21,15,23,2",231
"24,16,26,2","24,16,26,2",232
"25,23,28,11,21,5,24,20,2","25,23,28,11,21,5,24,20,2",234
"25,10,12,13,15,4,21,27,12,18,27,4,5,14,29,10,13,14,24,4,18,23,6,9,19,29,18,15,11,8,17,22,17,17,20,4,15,15,5,2","25,10,12,13,15,4,21,27,12,18,27,4,5,14,29,10,13,14,24,4,18,23,6,9,19,29,18,15,11,8,17,22,17,17,20,4,15,15,5,2",235
"20,10,29,8,22,19,12,21,5,19,6,19,12,19,9,8,16,4,19,2","20,10,29,8,22,19,12,21,5,19,6,19,12,19,9,8,16,4,19,2",236
"28,5,17,19,17,8,19,15,2","28,5,17,19,17,8,19,15,2",237
"17,20,13,23,17,23,16,27,23,2","17,20,13,23,17,23,16,27,23,2",238
"14,5,5,29,2","14,5,5,29,2",239
"10,28,15,10,23,24,8,26,13,6,17,29,23,25,6,10,11,4,17,19,10,10,23,5,8,12,28,18,15,11,14,10,15,23,21,26,11,12,11,17,11,2","10,28,15,10,23,24,8,26,13,6,17,29,23,25,6,10,11,4,17,19,10,10,23,5,8,12,28,18,15,11,14,10,15,23,21,26,11,12,11,17,11,2",240
"25,24,6,13,16,26,27,19,24,20,6,20,19,19,28,19,11,2","25,24,6,13,16,26,27,19,24,20,6,20,19,19,28,19,11,2",242
"29,22,15,5,28,12,10,18,15,27,17,2","29,22,15,5,28,12,10,18,15,27,17,2",243
"18,21,18,7,28,11,19,23,20,14,19,29,4,14,28,17,23,18,20,18,19,12,4,11,23,8,11,27,11,19,9,22,21,25,20,11,17,8,24,20,10,13,11,9,22,2","18,21,18,7,28,11,19,23,20,14,19,29,4,14,28,17,23,18,20,18,19,12,4,11,23,8,11,27,11,19,9,22,21,25,20,11,17,8,24,20,10,13,11,9,22,2",244
"15,11,23,5,23,10,12,9,11,14,18,18,19,25,9,20,2","15,11,23,5,23,10,12,9,11,14,18,18,19,25,9,20,2",246
"5,28,8,17,5,22,7,15,6,9,5,10,13,16,23,26,8,20,13,7,8,24,6,26,21,6,18,24,14,18,27,4,7,8,12,28,14,28,5,28,14,27,7,22,27,14,12,2","5,28,8,17,5,22,7,15,6,9,5,10,13,16,23,26,8,20,13,7,8,24,6,26,21,6,18,24,14,18,27,4,7,8,12,28,14,28,5,28,14,27,7,22,27,14,12,2",247
"13,9,12,8,9,11,25,8,29,28,21,27,7,29,4,8,5,5,6,23,19,21,28,6,15,5,14,15,23,5,29,20,17,17,8,21,11,26,2","13,9,12,8,9,11,25,8,29,28,21,27,7,29,4,8,5,5,6,23,19,21,28,6,15,5,14,15,23,5,29,20,17,17,8,21,11,26,2",248
"22,18,24,5,8,16,12,12,18,5,27,15,11,14,21,29,8,19,16,15,21,2","22,18,24,5,8,16,12,12,18,5,27,15,11,14,21,29,8,19,16,15,21,2",249
"21,22,6,16,28,14,5,20,19,17,11,11,20,27,13,16,10,14,28,4,29,15,12,20,13,17,7,6,23,5,18,5,23,8,12,19,28,22,16,27,2","21,22,6,16,28,14,5,20,19,17,11,11,20,27,13,16,10,14,28,4,29,15,12,20,13,17,7,6,23,5,18,5,23,8,12,19,28,22,16,27,2",250
"5,5,5,25,9,25,10,19,25,5,8,16,26,24,12,27,16,13,6,11,24,23,22,10,13,2","5,5,5,25,9,25,10,19,25,5,8,16,26,24,12,27,16,13,6,11,24,23,22,10,13,2",251
"11,20,21,23,5,24,21,22,14,20,11,13,11,8,21,20,27,9,15,26,15,15,12,19,12,15,12,9,9,19,12,12,29,28,5,17,4,27,24,29,16,2","11,20,21,23,5,24,21,22,14,20,11,13,11,8,21,20,27,9,15,26,15,15,12,19,12,15,12,9,9,19,12,12,29,28,5,17,4,27,24,29,16,2",252
"29,6,13,24,18,21,23,20,29,5,20,18,25,17,9,10,4,24,18,19,28,6,14,18,16,28,23,20,17,29,25,14,12,24,2","29,6,13,24,18,21,23,20,29,5,20,18,25,17,9,10,4,24,18,19,28,6,14,18,16,28,23,20,17,29,25,14,12,24,2",254
"7,7,11,4,11,7,5,22,25,4,11,21,19,6,8,6,2","7,7,11,4,11,7,5,22,25,4,11,21,19,6,8,6,2",255
"7,26,29,25,26,15,28,7,26,14,29,8,13,19,19,18,7,21,16,20,28,9,22,8,4,6,2","7,26,29,25,26,15,28,7,26,14,29,8,13,19,19,18,7,21,16,20,28,9,22,8,4,6,2",256
"23,16,11,10,6,14,2","23,16,11,10,6,14,2",257
"13,18,12,28,22,19,24,25,21,9,7,25,10,9,8,5,8,11,25,17,24,19,11,27,5,28,10,21,11,29,17,16,17,21,14,5,5,5,5,12,21,19,2","13,18,12,28,22,19,24,25,21,9,7,25,10,9,8,5,8,11,25,17,24,19,11,27,5,28,10,21,11,29,17,16,17,21,14,5,5,5,5,12,21,19,2",259
"13,7,7,10,9,10,11,16,23,26,12,11,25,13,25,19,18,14,19,24,21,6,19,22,27,5,28,11,26,26,27,23,7,24,2","13,7,7,10,9,10,11,16,23,26,12,11,25,13,25,19,18,14,19,24,21,6,19,22,27,5,28,11,26,26,27,23,7,24,2",262
"20,27,26,2","20,27,26,2",263
"19,20,11,5,13,6,9,18,7,6,21,14,7,25,26,28,25,11,10,9,29,29,22,4,20,22,8,8,8,5,13,8,11,29,26,9,26,6,21,11,26,28,28,20,2","19,20,11,5,13,6,9,18,7,6,21,14,7,25,26,28,25,11,10,9,29,29,22,4,20,22,8,8,8,5,13,8,11,29,26,9,26,6,21,11,26,28,28,20,2",264
"10,25,27,28,13,23,22,10,13,26,25,16,19,8,5,23,18,5,28,2","10,25,27,28,13,23,22,10,13,26,25,16,19,8,5,23,18,5,28,2",265
"17,11,7,22,28,9,11,6,19,20,26,10,8,9,8,28,19,23,5,18,4,29,25,17,16,4,11,18,16,5,10,26,17,19,11,23,25,13,26,18,24,12,16,19,19,7,19,24,2","17,11,7,22,28,9,11,6,19,20,26,10,8,9,8,28,19,23,5,18,4,29,25,17,16,4,11,18,16,5,10,26,17,19,11,23,25,13,26,18,24,12,16,19,19,7,19,24,2",266
"26,26,12,19,21,9,20,14,19,9,18,27,23,12,23,17,15,13,22,7,17,9,29,22,4,2","26,26,12,19,21,9,20,14,19,9,18,27,23,12,23,17,15,13,22,7,17,9,29,22,4,2",267
"21,17,11,19,16,14,13,19,17,9,18,24,25,10,9,9,15,19,5,11,15,15,17,20,27,4,6,8,6,29,22,8,16,28,11,22,4,28,4,8,27,5,2","21,17,11,19,16,14,13,19,17,9,18,24,25,10,9,9,15,19,5,11,15,15,17,20,27,4,6,8,6,29,22,8,16,28,11,22,4,28,4,8,27,5,2",268
"24,22,26,22,29,9,15,5,28,23,18,4,21,10,9,16,28,10,19,8,10,24,5,24,23,11,28,26,13,4,18,12,24,9,25,25,29,12,11,5,23,2","24,22,26,22,29,9,15,5,28,23,18,4,21,10,9,16,28,10,19,8,10,24,5,24,23,11,28,26,13,4,18,12,24,9,25,25,29,12,11,5,23,2",269
"6,12,24,15,27,6,28,19,21,27,10,25,26,29,29,12,26,10,16,22,18,14,28,8,25,24,4,10,16,12,15,10,2","6,12,24,15,27,6,28,19,21,27,10,25,26,29,29,12,26,10,16,22,18,14,28,8,25,24,4,10,16,12,15,10,2",270
"12,8,14,8,12,11,6,20,16,19,11,21,13,25,14,11,2","12,8,14,8,12,11,6,20,16,19,11,21,13,25,14,11,2",271
"14,16,21,19,11,2","14,16,21,19,11,2",272
"17,4,7,12,14,27,17,4,29,27,16,5,15,24,25,13,23,11,25,9,12,27,21,19,4,29,9,19,13,23,20,26,28,29,23,2","17,4,7,12,14,27,17,4,29,27,16,5,15,24,25,13,23,11,25,9,12,27,21,19,4,29,9,19,13,23,20,26,28,29,23,2",273
"15,29,20,19,9,20,23,12,8,5,26,29,20,4,11,7,10,19,27,29,24,27,27,16,6,6,23,23,26,18,2","15,29,20,19,9,20,23,12,8,5,26,29,20,4,11,7,10,19,27,29,24,27,27,16,6,6,23,23,26,18,2",274
"8,26,12,7,28,13,21,24,18,18,9,20,16,24,10,28,29,11,6,11,16,18,27,2","8,26,12,7,28,13,21,24,18,18,9,20,16,24,10,28,29,11,6,11,16,18,27,2",275
"21,4,25,6,6,27,29,20,23,11,12,22,8,23,26,18,10,26,29,29,10,23,18,14,7,13,4,22,16,2","21,4,25,6,6,27,29,20,23,11,12,22,8,23,26,18,10,26,29,29,10,23,18,14,7,13,4,22,16,2",276
"7,6,12,7,18,28,18,24,5,2","7,6,12,7,18,28,18,24,5,2",277
"26,17,19,4,8,10,23,14,25,5,15,26,15,19,11,22,18,10,20,2","26,17,19,4,8,10,23,14,25,5,15,26,15,19,11,22,18,10,20,2",278
"12,14,11,11,12,13,16,10,16,14,17,26,25,15,10,28,26,23,29,2","12,14,11,11,12,13,16,10,16,14,17,26,25,15,10,28,26,23,29,2",279
"10,22,27,15,17,26,27,16,9,12,7,8,6,4,18,8,12,11,16,4,11,7,12,10,27,5,12,22,23,16,17,16,24,16,23,13,28,8,14,20,10,22,5,4,2","10,22,27,15,17,26,27,16,9,12,7,8,6,4,18,8,12,11,16,4,11,7,12,10,27,5,12,22,23,16,17,16,24,16,23,13,28,8,14,20,10,22,5,4,2",280
"5,14,4,10,23,18,24,21,4,7,13,12,7,21,27,19,8,7,25,23,20,18,24,15,9,7,10,9,25,13,2","5,14,4,10,23,18,24,21,4,7,13,12,7,21,27,19,8,7,25,23,20,18,24,15,9,7,10,9,25,13,2",281
